Date,name,Scenario,Figure,Value,BusinessUnit,Factor
8/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
8/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,15.5502,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Dry Mining (Mt),Actual,Month,1.80048,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,10.49016,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Dry Mining (Mt),Plan,Month,1.35972,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,5.16588,ACME,1000000
8/1/2022,Coal Dry Mining (Mt),Actual,Month,0.6192,ACME,1000000
8/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,3.28812,ACME,1000000
8/1/2022,Drills per Hour (TOH),Actual,Month,1023.75564,Drill & Blast Division,1
8/1/2022,Drills per Hour (TOH),Actual,Month,31916.40396,Pacific Surface Mining Solutions,1
8/1/2022,Drills per Hour (TOH),Actual,Month,36570.01776,Geomining Innovations,1
8/1/2022,Drills per Hour (TOH),Actual,Month,266.74896,Deep Earth Exploration Unit,1
8/1/2022,Drills per Hour (TOH),Actual,Month,149.95848,ACME,1
8/1/2022,Drills per Hour (TOH),Actual,Month,48164.4384,Rock Solid Enterprises,1
8/1/2022,Drills per Hour (TOH),Actual,Month,1380.1416,Core Extraction Systems,1
8/1/2022,Drills per Hour (TOH),Actual,Month,6651.48168,Mineral Extraction Technologies,1
8/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
8/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3925.80516,Core Extraction Systems,1
8/1/2022,Rate (Mt.EFH Km),Actual,Month,5184.96516,Core Extraction Systems,1
8/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5792.10336,Mineral Extraction Technologies,1
8/1/2022,Rate (Mt.EFH Km),Actual,Month,6534.53628,Mineral Extraction Technologies,1
8/1/2022,Coal Mined (Mt),Actual,Year-To-Date,58.47924,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Mined (Mt),Actual,Month,6.71448,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Mined (Mt),Plan,Year-To-Date,2.34228,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Mined (Mt),Actual,Year-To-Date,15.882,ACME,1000000
9/1/2022,Coal Mined (Mt),Actual,Month,2.04384,ACME,1000000
9/1/2022,Coal Dry Mining (Mt),Plan,Month,0.42336,ACME,1000000
9/1/2022,Utility (%),Actual,Year-To-Date,50.232,Deep Earth Exploration Unit,1
9/1/2022,Utility (%),Actual,Month,47.088,Deep Earth Exploration Unit,1
9/1/2022,Utility (%),Plan,Year-To-Date,70.09752,Deep Earth Exploration Unit,1
9/1/2022,Utility (%),Plan,Month,83.00604,Deep Earth Exploration Unit,1
9/1/2022,Coal Mined (Mt),Plan,Year-To-Date,15.41088,ACME,1000000
9/1/2022,Coal Mined (Mt),Plan,Month,1.734,ACME,1000000
9/1/2022,Yield (%),Actual,Year-To-Date,47.976,Deep Earth Exploration Unit,1
9/1/2022,Yield (%),Actual,Month,51.288,Deep Earth Exploration Unit,1
9/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
9/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
9/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,17.22012,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Dry Mining (Mt),Actual,Month,1.66992,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,11.8026,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Dry Mining (Mt),Plan,Month,1.31244,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,5.89284,ACME,1000000
9/1/2022,Coal Dry Mining (Mt),Actual,Month,0.72696,ACME,1000000
9/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,3.71148,ACME,1000000
9/1/2022,Drills per Hour (TOH),Actual,Month,941.9028,Drill & Blast Division,1
9/1/2022,Drills per Hour (TOH),Actual,Month,31696.39116,Pacific Surface Mining Solutions,1
9/1/2022,Drills per Hour (TOH),Actual,Month,33631.60872,Geomining Innovations,1
9/1/2022,Drills per Hour (TOH),Actual,Month,227.01444,Deep Earth Exploration Unit,1
9/1/2022,Drills per Hour (TOH),Actual,Month,110.19372,ACME,1
9/1/2022,Drills per Hour (TOH),Actual,Month,48348.10656,Rock Solid Enterprises,1
9/1/2022,Drills per Hour (TOH),Actual,Month,4824.21852,Core Extraction Systems,1
9/1/2022,Drills per Hour (TOH),Actual,Month,7202.49816,Mineral Extraction Technologies,1
9/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
9/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,4020.657,Core Extraction Systems,1
9/1/2022,Rate (Mt.EFH Km),Actual,Month,4876.40688,Core Extraction Systems,1
9/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5845.20564,Mineral Extraction Technologies,1
9/1/2022,Rate (Mt.EFH Km),Actual,Month,6278.65404,Mineral Extraction Technologies,1
9/1/2022,Coal Mined (Mt),Actual,Year-To-Date,66.45768,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Mined (Mt),Actual,Month,7.97844,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Mined (Mt),Plan,Year-To-Date,2.67924,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Mined (Mt),Actual,Year-To-Date,18.12792,ACME,1000000
10/1/2022,Coal Mined (Mt),Actual,Month,2.24604,ACME,1000000
10/1/2022,Coal Dry Mining (Mt),Plan,Month,0.36696,ACME,1000000
10/1/2022,Utility (%),Actual,Year-To-Date,50.46,Deep Earth Exploration Unit,1
10/1/2022,Utility (%),Actual,Month,52.392,Deep Earth Exploration Unit,1
10/1/2022,Utility (%),Plan,Year-To-Date,71.62788,Deep Earth Exploration Unit,1
10/1/2022,Utility (%),Plan,Month,85.40052,Deep Earth Exploration Unit,1
10/1/2022,Coal Mined (Mt),Plan,Year-To-Date,16.97508,ACME,1000000
10/1/2022,Coal Mined (Mt),Plan,Month,1.5642,ACME,1000000
10/1/2022,Yield (%),Actual,Year-To-Date,47.892,Deep Earth Exploration Unit,1
10/1/2022,Yield (%),Actual,Month,47.328,Deep Earth Exploration Unit,1
10/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
10/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
10/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,18.66432,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Dry Mining (Mt),Actual,Month,1.4442,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,13.16232,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Dry Mining (Mt),Plan,Month,1.35972,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,6.77028,ACME,1000000
10/1/2022,Coal Dry Mining (Mt),Actual,Month,0.87744,ACME,1000000
10/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,4.07832,ACME,1000000
10/1/2022,Drills per Hour (TOH),Actual,Month,1197.40068,Drill & Blast Division,1
10/1/2022,Drills per Hour (TOH),Actual,Month,31596.072,Pacific Surface Mining Solutions,1
10/1/2022,Drills per Hour (TOH),Actual,Month,31766.70672,Geomining Innovations,1
10/1/2022,Drills per Hour (TOH),Actual,Month,255.53244,Deep Earth Exploration Unit,1
10/1/2022,Drills per Hour (TOH),Actual,Month,129.29196,ACME,1
10/1/2022,Drills per Hour (TOH),Actual,Month,45631.73604,Rock Solid Enterprises,1
10/1/2022,Drills per Hour (TOH),Actual,Month,5317.55268,Core Extraction Systems,1
10/1/2022,Drills per Hour (TOH),Actual,Month,6674.18376,Mineral Extraction Technologies,1
10/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
10/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,4062.65136,Core Extraction Systems,1
10/1/2022,Rate (Mt.EFH Km),Actual,Month,4450.75488,Core Extraction Systems,1
10/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5935.07832,Mineral Extraction Technologies,1
10/1/2022,Rate (Mt.EFH Km),Actual,Month,6731.97336,Mineral Extraction Technologies,1
10/1/2022,Coal Mined (Mt),Actual,Year-To-Date,73.6008,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Mined (Mt),Actual,Month,7.143,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Mined (Mt),Plan,Year-To-Date,3.02748,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Mined (Mt),Actual,Year-To-Date,20.29428,ACME,1000000
11/1/2022,Coal Mined (Mt),Actual,Month,2.16636,ACME,1000000
11/1/2022,Coal Dry Mining (Mt),Plan,Month,0.42336,ACME,1000000
11/1/2022,Utility (%),Actual,Year-To-Date,50.916,Deep Earth Exploration Unit,1
11/1/2022,Utility (%),Actual,Month,55.548,Deep Earth Exploration Unit,1
11/1/2022,Utility (%),Plan,Year-To-Date,72.66228,Deep Earth Exploration Unit,1
11/1/2022,Utility (%),Plan,Month,83.00604,Deep Earth Exploration Unit,1
11/1/2022,Coal Mined (Mt),Plan,Year-To-Date,18.8154,ACME,1000000
11/1/2022,Coal Mined (Mt),Plan,Month,1.84032,ACME,1000000
11/1/2022,Yield (%),Actual,Year-To-Date,47.46,Deep Earth Exploration Unit,1
11/1/2022,Yield (%),Actual,Month,42.48,Deep Earth Exploration Unit,1
11/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
11/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
11/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,20.01708,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Dry Mining (Mt),Actual,Month,1.35276,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,14.47476,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Dry Mining (Mt),Plan,Month,1.31244,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,7.62408,ACME,1000000
11/1/2022,Coal Dry Mining (Mt),Actual,Month,0.8538,ACME,1000000
11/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,4.50168,ACME,1000000
11/1/2022,Drills per Hour (TOH),Actual,Month,1010.77176,Drill & Blast Division,1
11/1/2022,Drills per Hour (TOH),Actual,Month,31940.87712,Pacific Surface Mining Solutions,1
11/1/2022,Drills per Hour (TOH),Actual,Month,29796.7302,Geomining Innovations,1
11/1/2022,Drills per Hour (TOH),Actual,Month,266.76396,Deep Earth Exploration Unit,1
11/1/2022,Drills per Hour (TOH),Actual,Month,136.23528,ACME,1
11/1/2022,Drills per Hour (TOH),Actual,Month,48131.34192,Rock Solid Enterprises,1
11/1/2022,Drills per Hour (TOH),Actual,Month,4714.94796,Core Extraction Systems,1
11/1/2022,Drills per Hour (TOH),Actual,Month,6942.14664,Mineral Extraction Technologies,1
11/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
11/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,4103.13084,Core Extraction Systems,1
11/1/2022,Rate (Mt.EFH Km),Actual,Month,4526.79528,Core Extraction Systems,1
11/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5997.89304,Mineral Extraction Technologies,1
11/1/2022,Rate (Mt.EFH Km),Actual,Month,6638.34096,Mineral Extraction Technologies,1
11/1/2022,Coal Mined (Mt),Actual,Year-To-Date,80.73108,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Mined (Mt),Actual,Month,7.13028,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Mined (Mt),Plan,Year-To-Date,3.36444,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Mined (Mt),Actual,Year-To-Date,21.26364,ACME,1000000
12/1/2022,Coal Mined (Mt),Actual,Month,0.96936,ACME,1000000
12/1/2022,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
12/1/2022,Utility (%),Actual,Year-To-Date,51.144,Deep Earth Exploration Unit,1
12/1/2022,Utility (%),Actual,Month,53.556,Deep Earth Exploration Unit,1
12/1/2022,Utility (%),Plan,Year-To-Date,73.70916,Deep Earth Exploration Unit,1
12/1/2022,Utility (%),Plan,Month,85.2258,Deep Earth,1
12/1/2022,Coal Mined (Mt),Plan,Year-To-Date,20.71704,ACME,1000000
12/1/2022,Coal Mined (Mt),Plan,Month,1.90164,ACME,1000000
12/1/2022,Yield (%),Actual,Year-To-Date,47.364,Deep Earth Exploration Unit,1
12/1/2022,Yield (%),Actual,Month,46.644,Deep Earth Exploration Unit,1
12/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
12/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
12/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,21.42336,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Dry Mining (Mt),Actual,Month,1.40628,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,15.90048,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Dry Mining (Mt),Plan,Month,1.42584,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,7.8774,ACME,1000000
12/1/2022,Coal Dry Mining (Mt),Actual,Month,0.25332,ACME,1000000
12/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,4.9392,ACME,1000000
12/1/2022,Drills per Hour (TOH),Actual,Month,1099.64952,Drill & Blast Division,1
12/1/2022,Drills per Hour (TOH),Actual,Month,31663.24488,Pacific Surface Mining Solutions,1
12/1/2022,Drills per Hour (TOH),Actual,Month,31257.39708,Geomining Innovations,1
12/1/2022,Drills per Hour (TOH),Actual,Month,246.09936,Deep Earth Exploration Unit,1
12/1/2022,Drills per Hour (TOH),Actual,Month,77.08536,ACME,1
12/1/2022,Drills per Hour (TOH),Actual,Month,49127.25348,Rock Solid Enterprises,1
1/12/2022,Drills per Hour (TOH),Actual,Month,4725.83484,Core Extraction Systems,1
12/1/2022,Drills per Hour (TOH),Actual,Month,6920.46276,Mineral Extraction Technologies,1
12/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
12/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,4081.54116,Core Extraction Systems,1
12/1/2022,Rate (Mt.EFH Km),Actual,Month,3841.977,Core Extraction Systems,1
12/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,6002.13084,Mineral Extraction Technologies,1
12/1/2022,Rate (Mt.EFH Km),Actual,Month,6048.0462,Mineral Extraction Technologies,1
12/1/2022,Coal Mined (Mt),Actual,Year-To-Date,87.32028,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Mined (Mt),Actual,Month,6.5892,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Mined (Mt),Plan,Year-To-Date,3.71256,Deep Earth Exploration Unit,1000000
1/1/2023,Coal Mined (Mt),Plan,Year-To-Date,7.809,Deep Earth Exploration Unit,1000000
1/1/2023,Coal Mined (Mt),Plan,Month,7.809,Deep Earth Exploration Unit,1000000
1/1/2023,Coal Dry Mining (Mt),Plan,Month,0.7734,ACME,1000000
1/1/2023,Utility (%),Actual,Year-To-Date,43.404,Deep Earth Exploration Unit,1
1/1/2023,Utility (%),Actual,Month,43.404,Deep Earth Exploration Unit,1
1/1/2023,Utility (%),Plan,Year-To-Date,46.752,Deep Earth Exploration Unit,1
1/1/2023,Utility (%),Plan,Month,46.752,Deep Earth Exploration Unit,1
1/1/2023,Coal Mined (Mt),Actual,Year-To-Date,2.47884,ACME,1000000
1/1/2023,Coal Mined (Mt),Actual,Month,2.47884,ACME,1000000
1/1/2023,Coal Mined (Mt),Plan,Year-To-Date,2.07768,ACME,1000000
1/1/2023,Coal Mined (Mt),Plan,Month,2.07768,ACME,1000000
1/1/2023,Yield (%),Actual,Year-To-Date,39.084,Deep Earth Exploration Unit,1
1/1/2023,Yield (%),Actual,Month,39.084,Deep Earth Exploration Unit,1
1/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
1/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
1/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,1.44,Deep Earth Exploration Unit,1000000
1/1/2023,Coal Dry Mining (Mt),Actual,Month,1.44,Deep Earth Exploration Unit,1000000
1/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,0.7734,ACME,1000000
1/1/2023,Coal Dry Mining (Mt),Actual,Month,0.7734,ACME,1000000
1/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,0.7734,ACME,1000000
1/1/2023,Drills per Hour (TOH),Actual,Month,504.669,Drill & Blast Division,1
1/1/2023,Drills per Hour (TOH),Actual,Month,31478.5878,Pacific Surface Mining Solutions,1
1/1/2023,Drills per Hour (TOH),Actual,Month,28968.75372,Geomining Innovations,1
1/1/2023,Drills per Hour (TOH),Actual,Month,237.91824,Deep Earth Exploration Unit,1
1/1/2023,Drills per Hour (TOH),Actual,Month,146.41944,ACME,1
1/1/2023,Drills per Hour (TOH),Actual,Month,46668.32844,Rock Solid Enterprises,1
1/1/2023,Drills per Hour (TOH),Actual,Month,4194.2394,Core Extraction Systems,1
1/1/2023,Drills per Hour (TOH),Actual,Month,6704.90388,Mineral Extraction Technologies,1
1/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3378.8802,Core Extraction Systems,1
1/1/2023,Rate (Mt.EFH Km),Actual,Month,3378.8802,Core Extraction Systems,1
1/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4225.87968,Mineral Extraction Technologies,1
1/1/2023,Rate (Mt.EFH Km),Actua,Month,4225.87968,Mineral Extraction Technologies,1
1/1/2023,Coal Mined (Mt),Actual,Year-To-Date,8.05944,Deep Earth Exploration Unit,1000000
2/1/2023,Coal Mined (Mt),Plan,Year-To-Date,14.91096,Deep Earth Exploration Unit,1000000
2/1/2023,Coal Mined (Mt),Plan,Month,7.10196,Deep Earth Exploration Unit,1000000
2/1/2023,Coal Dry Mining (Mt),Plan,Month,0.5616,ACME,1000000
2/1/2023,Utility (%),Actual,Year-To-Date,42.168,Deep Earth Exploration Unit,1
2/1/2023,Utility (%),Actual,Month,40.8,Deep Earth Exploration Unit,1
2/1/2023,Utility (%),Plan,Year-To-Date,47.22,Deep Earth Exploration Unit,1
2/1/2023,Utility (%),Plan,Month,47.748,Deep Earth Exploration Unit,1
2/1/2023,Coal Mined (Mt),Actual,Year-To-Date,4.245,ACME,1000000
2/1/2023,Coal Mined (Mt),Actual,Month,1.76616,ACME,1000000
2/1/2023,Coal Mined (Mt),Plan,Year-To-Date,3.30432,ACME,1000000
2/1/2023,Coal Mined (Mt),Plan,Month,1.22664,ACME,1000000
2/1/2023,Yield (%),Actual,Year-To-Date,37.176,Deep Earth Exploration Unit,1
2/1/2023,Yield (%),Actual,Month,34.872,Deep Earth Exploration Unit,1
2/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
2/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
2/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,2.41776,Deep Earth Exploration Unit,1000000
2/1/2023,Coal Dry Mining (Mt),Actual,Month,0.97776,Deep Earth Exploration Unit,1000000
2/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,1.25724,ACME,1000000
2/1/2023,Coal Dry Mining (Mt),Actual,Month,0.48384,ACME,1000000
2/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,1.335,ACME,1000000
2/1/2023,Drills per Hour (TOH),Actual,Month,916.75368,Drill & Blast Division,1
2/1/2023,Drills per Hour (TOH),Actual,Month,31050.7086,Pacific Surface Mining Solutions,1
2/1/2023,Drills per Hour (TOH),Actual,Month,31820.08776,Geomining Innovations,1
2/1/2023,Drills per Hour (TOH),Actual,Month,203.44224,Deep Earth Exploration Unit,1
2/1/2023,Drills per Hour (TOH),Actual,Month,175.23816,ACME,1
2/1/2023,Drills per Hour (TOH),Actual,Month,48228.69144,Rock Solid Enterprises,1
2/1/2023,Drills per Hour (TOH),Actual,Month,4681.3044,Core Extraction Systems,1
2/1/2023,Drills per Hour (TOH),Actual,Month,6613.8582,Mineral Extraction Technologies,1
2/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3508.9758,Core Extraction Systems,1
2/1/2023,Rate (Mt.EFH Km),Actual,Month,3653.01024,Core Extraction Systems,1
2/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4248.38184,Mineral Extraction Technologies,1
2/1/2023,Rate (Mt.EFH Km),Actual,Month,4270.99536,Mineral Extraction Technologies,1
2/1/2023,Coal Mined (Mt),Actual,Year-To-Date,14.16372,Deep Earth Exploration Unit,1000000
3/1/2023,Coal Mined (Mt),Plan,Year-To-Date,23.21592,Deep Earth Exploration Unit,1000000
3/1/2023,Coal Mined (Mt),Plan,Month,8.30496,Deep Earth Exploration Unit,1000000
3/1/2023,Coal Dry Mining (Mt),Plan,Month,0.5616,ACME,1000000
3/1/2023,Utility (%),Actual,Year-To-Date,44.496,Deep Earth Exploration Unit,1
3/1/2023,Utility (%),Actual,Month,48.912,Deep Earth Exploration Unit,1
3/1/2023,Utility (%),Plan,Year-To-Date,47.4,Deep Earth Exploration Unit,1
3/1/2023,Utility (%),Plan,Month,47.748,Deep Earth Exploration Unit,1
3/1/2023,Coal Mined (Mt),Actual,Year-To-Date,6.44424,ACME,1000000
3/1/2023,Coal Mined (Mt),Actual,Month,2.19936,ACME,1000000
3/1/2023,Coal Mined (Mt),Plan,Year-To-Date,5.45112,ACME,1000000
3/1/2023,Coal Mined (Mt),Plan,Month,2.1468,ACME,1000000
3/1/2023,Yield (%),Actual,Year-To-Date,36.228,Deep Earth Exploration Unit,1
3/1/2023,Yield (%),Actual,Month,34.488,Deep Earth Exploration Unit,1
3/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
3/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
3/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,3.81708,Deep Earth Exploration Unit,1000000
3/1/2023,Coal Dry Mining (Mt),Actual,Month,1.39932,Deep Earth Exploration Unit,1000000
3/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,1.85892,ACME,1000000
3/1/2023,Coal Dry Mining (Mt),Actual,Month,0.60156,ACME,1000000
3/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,1.8966,ACME,1000000
3/1/2023,Drills per Hour (TOH),Actual,Month,460.07124,Drill & Blast Division,1
3/1/2023,Drills per Hour (TOH),Actual,Month,31883.69868,Pacific Surface Mining Solutions,1
3/1/2023,Drills per Hour (TOH),Actual,Month,36608.56356,Geomining Innovations,1
3/1/2023,Drills per Hour (TOH),Actual,Month,223.43112,Deep Earth Exploration Unit,1
3/1/2023,Drills per Hour (TOH),Actual,Month,158.52048,ACME,1
3/1/2023,Drills per Hour (TOH),Actual,Month,45394.79256,Rock Solid Enterprises,1
3/1/2023,Drills per Hour (TOH),Actual,Month,4926.36576,Core Extraction Systems,1
3/1/2023,Drills per Hour (TOH),Actual,Month,6941.2578,Mineral Extraction Technologies,1
3/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3571.45872,Core Extraction Systems,1
3/1/2023,Rate (Mt.EFH Km),Actual,Month,3690.37788,Core Extraction Systems,1
3/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4269.27096,Mineral Extraction Technologies,1
3/1/2023,Rate (Mt.EFH Km),Actual,Month,4304.33532,Mineral Extraction Technologies,1
3/1/2023,Coal Mined (Mt),Actual,Year-To-Date,22.0872,Deep Earth Exploration Unit,1000000
4/1/2023,Coal Mined (Mt),Plan,Year-To-Date,31.11216,Deep Earth Exploration Unit,1000000
4/1/2023,Coal Mined (Mt),Plan,Month,7.89624,Deep Earth Exploration Unit,1000000
4/1/2023,Coal Dry Mining (Mt),Plan,Month,0.5166,ACME,1000000
4/1/2023,Utility (%),Actual,Year-To-Date,46.128,Deep Earth Exploration Unit,1
4/1/2023,Utility (%),Actual,Month,51.048,Deep Earth Exploration Unit,1
4/1/2023,Utility (%),Plan,Year-To-Date,50.724,Deep Earth Exploration Unit,1
4/1/2023,Utility (%),Plan,Month,60.672,Deep Earth  Unit,1
4/1/2023,Coal Mined (Mt),Actual,Year-To-Date,8.5476,ACME,1000000
4/1/2023,Coal Mined (Mt),Actual,Month,2.10324,ACME,1000000
4/1/2023,Coal Mined (Mt),Plan,Year-To-Date,7.65972,ACME,1000000
4/1/2023,Coal Mined (Mt),Plan,Month,2.2086,ACME,1000000
4/1/2023,Yield (%),Actual,Year-To-Date,37.932,Deep Earth Exploration Unit,1
4/1/2023,Yield (%),Actual,Month,43.656,Deep Earth Exploration Unit,1
4/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
2/1/2019,Rate (Mt.EFH Km),Actual,Year-To-Date,6568.82856,Geomining Innovations,1
3/1/2019,Rate (Mt.EFH Km),Actual,Month,2732.90304,Mineral Extraction Technologies,1
4/1/2019,Rate (Mt.EFH Km),Actual,Month,3311.22744,Mineral Extraction Technologies,1
5/1/2019,Coal Mined (Mt),Actual,Month,6.61716,Deep Earth Exploration Unit,1000000
6/1/2019,Coal Mined (Mt),Plan,Month,1.296,ACME,1000000
7/1/2019,Coal Mined (Mt),Actual,Month,6.67668,Deep Earth Exploration Unit,1000000
8/1/2019,Coal Mined (Mt),Actual,Month,6.9936,Deep Earth Exploration Unit,1000000
9/1/2019,Coal Mined (Mt),Actual,Month,7.16064,Deep Earth Exploration Unit,1000000
10/1/2019,Coal Mined (Mt),Actual,Month,7.39836,Deep Earth Exploration Unit,1000000
11/1/2019,Coal Mined (Mt),Actual,Month,4.33896,Deep Earth Exploration Unit,1000000
12/1/2019,Coal Mined (Mt),Actual,Year-To-Date,72.57348,Deep Earth Exploration Unit,1000000
1/1/2020,Rate (Mt.EFH Km),Actual,Month,5652.5484,Quarrying Ventures,1
2/1/2020,Coal Mined (Mt),Plan,Month,6.432,Deep Earth Exploration Unit,1000000
3/1/2020,Coal Mined (Mt),Plan,Month,6.9516,Deep Earth Exploration Unit,1000000
4/1/2020,Coal Mined (Mt),Plan,Month,7.07532,Deep Earth Exploration Unit,1000000
5/1/2020,Rate (Mt.EFH Km),Actual,Month,4725.80184,Quarrying Ventures,1
6/1/2020,Coal Mined (Mt),Plan,Month,7.22472,Deep Earth Exploration Unit,1000000
7/1/2020,Coal Mined (Mt),Plan,Month,7.66644,Deep Earth Exploration Unit,1000000
8/1/2020,Coal Mined (Mt),Plan,Month,7.66644,Deep Earth Exploration Unit,1000000
9/1/2020,Coal Mined (Mt),Plan,Month,5.06916,Deep Earth Exploration Unit,1000000
10/1/2020,Rate (Mt.EFH Km),Actual,Month,8472.47616,Geomining Innovations,1
11/1/2020,Coal Mined (Mt),Plan,Month,7.41912,Deep Earth Exploration Unit,1000000
12/1/2020,Coal Mined (Mt),Plan,Month,7.66644,Deep Earth Exploration Unit,1000000
1/1/2021,Rate (Mt.EFH Km),Actual,Year-To-Date,4038.66672,Core Extraction Systems,1
